iin_start,iin_end,number_length,scheme,brand,type,prepaid,country,bank_name,bank_logo,bank_url,bank_phone,bank_city
45710297,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545126000,København K
45710301,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,,
45710303,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Albertslund
45710306,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,,
45710307,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Ballerup
45710308,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Skovlunde
45710309,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,,
45710311,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Korsør
45710312,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Albertslund
45710314,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Næstved
45710315,45710317,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Taastrup
45710319,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Værløse
45710320,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Ballerup
45710321,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Skovlunde
45710322,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Ballerup
45710327,45710328,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Roskilde
45710329,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Jyllinge
45710333,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Skibby
45710336,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,,
45710337,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Jyllinge
45710338,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,,
45710339,45710340,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Ringsted
45710341,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Slagelse
45710342,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Sorø
45710343,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Korsør
45710344,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Næstved
45710345,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Haslev
45710346,45710347,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Næstved
45710352,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Næstved
45710354,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Ringsted
45710373,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Slagelse
45710378,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Dianalund
45710379,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,,
45710385,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Dianalund
45710388,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Slagelse
45710390,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Hvalsø
45710392,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Viby Sjælland
45710393,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Solrød Strand
45710400,,,VISA,Visa/Dankort,DEBIT,,DK,Lån og Spar Bank,,www.lsb.dk,+4533782000,København K
45710404,,,VISA,Visa/Dankort,DEBIT,,DK,Lån og Spar Bank,,www.lsb.dk,+4533782000,København K
45710418,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545122100,Roskilde
45710421,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545143626,København K
45710424,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,,
45710429,45710430,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545122100,Roskilde
45710434,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545121880,Greve
45710435,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,,
45710440,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545125730,Frederiksberg C
45710443,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545123290,Frederiksberg C
45710452,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545124820,Holte
45710454,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545122270,Nærum
45710455,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545123730,Virum
45710465,45710466,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Helsingør
45710467,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Nivå
45710468,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,,
45710469,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Helsingør
45710470,45710471,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,,
45710473,45710474,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Helsingør
45710480,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Hillerød
45710482,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545128643,
457105,,,VISA,,DEBIT,,DK,Sparekassen Sjælland,,,004522112080,
45710516,,,VISA,Visa/Dankort,DEBIT,,DK,Sparekassen Sjælland,,alm.spks.dk,+4559511515,Kalundborg
45710517,,,VISA,Visa/Dankort,DEBIT,,DK,Sparekassen Sjælland,,alm.spks.dk,+4559911515,Nykøbing Sj.
45710518,,,VISA,Visa/Dankort,DEBIT,,DK,Sparekassen Sjælland,,alm.spks.dk,+4559276700,Jyderup
45710519,,,VISA,Visa/Dankort,DEBIT,,DK,Sparekassen Sjælland,,alm.spks.dk,+4558852193,Høng
45710520,,,VISA,Visa/Dankort,DEBIT,,DK,Sparekassen Sjælland,,alm.spks.dk,+4559431515,Holbæk
45710521,,,VISA,Visa/Dankort,DEBIT,,DK,Sparekassen Sjælland,,alm.spks.dk,+4559185245,Tølløse
45710522,,,VISA,Visa/Dankort,DEBIT,,DK,Sparekassen Sjælland,,alm.spks.dk,+4559481111,Holbæk
45710523,,,VISA,Visa/Dankort,DEBIT,,DK,Sparekassen Sjælland,,alm.spks.dk,+4547371515,Frederikssund
45710524,,,VISA,Visa/Dankort,DEBIT,,DK,Sparekassen Sjælland,,alm.spks.dk,+4558562424,Slagelse
45710525,,,VISA,Visa/Dankort,DEBIT,,DK,Sparekassen Sjælland,,alm.spks.dk,+4546355151,Roskilde
45710526,,,VISA,Visa/Dankort,DEBIT,,DK,Sparekassen Sjælland,,alm.spks.dk,,
45710533,,,VISA,Visa/Dankort,DEBIT,,DK,Dragsholm Sparekasse,,www.dragsholmsparekasse.dk,+4559652626,Asnæs
45710534,,,VISA,Visa/Dankort,DEBIT,,DK,Dragsholm Sparekasse,,www.dragsholmsparekasse.dk,+4559656058,Hørve
45710535,,,VISA,Visa/Dankort,DEBIT,,DK,Dragsholm Sparekasse,,www.dragsholmsparekasse.dk,,
45710536,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545125680,Odder
45710537,,,VISA,Visa/Dankort,DEBIT,,DK,Dragsholm Sparekasse,,www.dragsholmsparekasse.dk,+4559652626,Asnæs
45710539,,,VISA,Visa/Dankort,DEBIT,,DK,Sparekassen Sjælland,,alm.spks.dk,+4559315700,Vig
45710540,,,VISA,Visa/Dankort,DEBIT,,DK,Sparekassen Sjælland,,alm.spks.dk,+4558852193,Høng
45710541,,,VISA,Visa/Dankort,DEBIT,,DK,Sparekassen Sjælland,,alm.spks.dk,+4557860515,Sorø
45710542,,,VISA,Visa/Dankort,DEBIT,,DK,Sparekassen Sjælland,,alm.spks.dk,+4556165000,Næstved
45710543,,,VISA,Visa/Dankort,DEBIT,,DK,Sparekassen Sjælland,,alm.spks.dk,+4559482250,Hillerød
45710544,,,VISA,Visa/Dankort,DEBIT,,DK,Refsnæs Sparekasse,,www.refsnaes-sparekasse.dk,+4559509256,Kalundborg
45710545,,,VISA,Visa/Dankort,DEBIT,,DK,Sparekassen Sjælland,,alm.spks.dk,+4538191520,Frederiksberg
45710547,,,VISA,Visa/Dankort,DEBIT,,DK,Dragsholm Sparekasse,,www.dragsholmsparekasse.dk,+4559652626,Asnæs
45710548,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545123000,Nykøbing Sjælland
45710561,,,VISA,Visa/Dankort,DEBIT,,DK,FS Bank,,www.fsbank.dk,,
45710562,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545120260,Næstved
45710570,,,VISA,Visa/Dankort,DEBIT,,DK,Sydbank,,www.sydbank.dk,,
45710571,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545122740,Korsør
45710573,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545122110,Sorø
45710575,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545123760,Haslev
45710577,,,VISA,Visa/Dankort,DEBIT,,DK,Sparekassen Sjælland,,alm.spks.dk,+4558562424,Slagelse
45710579,,,VISA,Visa/Dankort,DEBIT,,DK,Den Lille Bikube,,www.denlillebikube.dk,+4555454807,Fuglebjerg
45710580,,,VISA,Visa/Dankort,DEBIT,,DK,Sparekassen Sjælland,,alm.spks.dk,+4558562424,Slagelse
45710581,,,VISA,Visa/Dankort,DEBIT,,DK,Sydbank A/S ,,www.sydbank.dk,+4574374840,Sorø
45710582,,,VISA,Visa/Dankort,DEBIT,,DK,Ikano Bank,,www.ikanobank.dk,+4543556600,Glostrup
45710586,,,VISA,Visa/Dankort,DEBIT,,DK,Sparekassen Sjælland,,alm.spks.dk,+4558562424,Slagelse
45710587,,,VISA,Visa/Dankort,DEBIT,,DK,Sparekassen Sjælland,,alm.spks.dk,+4556165000,Næstved
45710588,,,VISA,Visa/Dankort,DEBIT,,DK,Sydbank A/S ,,www.sydbank.dk,+4558562424,Slagelse
45710600,,,VISA,Visa/Dankort,DEBIT,,DK,,,,,
45710601,45710602,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Faxe
45710603,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Haslev
45710604,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,,
45710605,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Store Heddinge
45710607,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Køge
45710608,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,,
45710612,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545120260,Næstved
45710614,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545120260,Næstved
45710616,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545125300,Nykøbing F.
45710619,45710620,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,,
45710622,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545124990,Vordingborg
45710624,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545121970,Fakse
45710629,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,+4545120800,Køge
45710630,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,,
45710631,,,VISA,Visa/Dankort,DEBIT,,DK,Møns Bank,,www.moensbank.dk,+4554886100,Rønnede
45710634,,,VISA,Visa/Dankort,DEBIT,,DK,Snesere Sogns Spare- og Laanekasse,,,,
45710637,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Rønne
45710644,,,VISA,Visa/Dankort,DEBIT,,DK,Møns Bank,,www.moensbank.dk,+4555817116,Askeby
45710646,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Rønne
45710647,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570334444,Rønne
45710648,45710649,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Rønne
45710650,45710651,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570334444,Rønne
45710653,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570334444,Rønne
45710654,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Rønne
45710655,45710656,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570334444,Rønne
45710657,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Rønne
45710658,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570334444,Rønne
45710659,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Rønne
45710660,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570334444,Rønne
45710661,45710662,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Rønne
45710670,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Nykøbing F.
45710672,45710673,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Nykøbing F.
45710674,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Nykøbing Sj.
45710675,45710676,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Nykøbing F.
45710677,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Sakskøbing
45710678,45710680,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Nørre Alslev
45710681,,,VISA,Visa/Dankort,DEBIT,,DK,Jyske Bank,,www.jyskebank.dk,+4589898700,Silkeborg
45710682,,,VISA,Visa/Dankort,DEBIT,,DK,Jyske Bank,,www.jyskebank.dk,+4589891560,Maribo
45710683,,,VISA,Visa/Dankort,DEBIT,,DK,Jyske Bank,,www.jyskebank.dk,+4589891200,Roskilde
45710684,,,VISA,Visa/Dankort,DEBIT,,DK,Jyske Bank,,www.jyskebank.dk,+4589890900,Nakskov
45710685,,,VISA,Visa/Dankort,DEBIT,,DK,Jyske Bank,,www.jyskebank.dk,+4589891450,København V
45710686,,,VISA,Visa/Dankort,DEBIT,,DK,Jyske Bank,,www.jyskebank.dk,+4589898989,Silkeborg
45710687,,,VISA,Visa/Dankort,DEBIT,,DK,Jyske Bank,,www.jyskebank.dk,+4589890930,Vordingborg
45710688,,,VISA,Visa/Dankort,DEBIT,,DK,Jyske Bank,,www.jyskebank.dk,+4589895760,Hellerup
45710689,45710690,,VISA,Visa/Dankort,DEBIT,,DK,Jyske Bank,,www.jyskebank.dk,+4589890900,Nakskov
45710691,,,VISA,Visa/Dankort,DEBIT,,DK,Jyske Bank,,www.jyskebank.dk,+4589895760,Hellerup
45710692,,,VISA,Visa/Dankort,DEBIT,,DK,Jyske Bank,,www.jyskebank.dk,+4589891919,København V
45710693,,,VISA,Visa/Dankort,DEBIT,,DK,Jyske Bank,,www.jyskebank.dk,+4589890900,Nakskov
45710694,,,VISA,Visa/Dankort,DEBIT,,DK,Jyske Bank,,www.jyskebank.dk,+4589891300,Nykøbing F
45710696,,,VISA,Visa/Dankort,DEBIT,,DK,Jyske Bank,,www.jyskebank.dk,+4589890740,Køge
45710697,,,VISA,Visa/Dankort,DEBIT,,DK,Jyske Bank,,www.jyskebank.dk,+4589891340,Næstved
45710704,,,VISA,Visa/Dankort,DEBIT,,DK,Jyske Bank,,www.jyskebank.dk,+4589891590,Sakskøbing
45710705,,,VISA,Visa/Dankort,DEBIT,,DK,Jyske Bank,,www.jyskebank.dk,+4589891580,Rødby
45710706,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Nørre Alslev
45710708,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Nykøbing F.
45710710,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Nykøbing F.
45710711,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,,
45710712,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Maribo
45710713,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Nykøbing F.
45710719,,,VISA,Visa/Dankort,DEBIT,,DK,Danske Bank,,www.danskebank.dk,,
45710725,,,VISA,Visa/Dankort,DEBIT,,DK,FS Bank,,www.fsbank.dk,,
45710735,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Svendborg
45710740,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Odense C
45710745,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Assens
45710750,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Odense C
45710751,,,VISA,Visa/Dankort,DEBIT,,DK,FS Bank,,www.fsbank.dk,,
45710755,,,VISA,Visa/Dankort,DEBIT,,DK,Middelfart Sparekasse,,www.midspar.dk,+4564222222,Middelfart
45710756,,,VISA,Visa/Dankort,DEBIT,,DK,Middelfart Sparekasse,,www.midspar.dk,+4564401750,Middelfart
45710757,,,VISA,Visa/Dankort,DEBIT,,DK,Middelfart Sparekasse,,www.midspar.dk,+4575930800,Fredericia
45710758,,,VISA,Visa/Dankort,DEBIT,,DK,Middelfart Sparekasse,,www.midspar.dk,+4575836666,Vejle
45710759,,,VISA,Visa/Dankort,DEBIT,,DK,Middelfart Sparekasse,,www.midspar.dk,+4575538900,Kolding
45710762,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Kerteminde
45710763,,,VISA,Visa/Dankort,DEBIT,,DK,FS Bank,,www.fsbank.dk,,
45710766,45710767,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Assens
45710773,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Ringe
45710774,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Ejby
45710775,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Aarup
45710776,45710779,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Middelfart
45710784,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Kolding
45710785,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Vejle
45710787,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Middelfart
45710788,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Fredericia
45710790,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Odense Nv
45710791,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Odense
45710798,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Haarby
457108,,,VISA,,DEBIT,,DK,Handelsbanken,,,4565204060,
45710800,,,VISA,Visa/Dankort,DEBIT,,DK,Flemløse Sparekasse,,www.sparekassen.dk,+4564721658,Glamsbjerg
45710802,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Ejby
45710808,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Haarby
45710809,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Otterup
45710810,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Odense C
45710811,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Odense Sv
45710812,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Odense C
45710813,,,VISA,Visa/Dankort,DEBIT,,DK,Fynske Bank ,,www.svendborgsparekasse.dk,+4562205093,Svendborg
45710814,,,VISA,Visa/Dankort,DEBIT,,DK,Fynske Bank ,,www.svendborgsparekasse.dk,+4565311111,Nyborg
45710815,,,VISA,Visa/Dankort,DEBIT,,DK,Fynske Bank ,,www.svendborgsparekasse.dk,+4562213322,Svendborg
45710816,,,VISA,Visa/Dankort,DEBIT,,DK,Fynske Bank ,,www.svendborgsparekasse.dk,+4562220650,Svendborg
45710817,,,VISA,Visa/Dankort,DEBIT,,DK,Fynske Bank ,,www.svendborgsparekasse.dk,+4562251322,Hesselager
45710818,,,VISA,Visa/Dankort,DEBIT,,DK,Fynske Bank ,,www.svendborgsparekasse.dk,+4562220650,Svendborg
45710819,,,VISA,Visa/Dankort,DEBIT,,DK,Fynske Bank ,,www.svendborgsparekasse.dk,+4562231010,Skårup
45710820,,,VISA,Visa/Dankort,DEBIT,,DK,Fynske Bank ,,www.svendborgsparekasse.dk,+4562213322,Svendborg
45710821,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Marstal
45710823,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Marstal
45710824,,,VISA,Visa/Dankort,DEBIT,,DK,FS Bank,,www.fsbank.dk,,
45710825,45710827,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Rudkøbing
45710828,,,VISA,Visa/Dankort,DEBIT,,DK,Sparekassen Fyn ,,www.sparekassenfaaborg.dk,+4565485350,Faaborg
45710831,,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Rudkøbing
45710834,45710836,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Nyborg
45710837,45710838,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Langeskov
45710839,45710843,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Nyborg
45710844,,,VISA,Visa/Dankort,DEBIT,,DK,Fynske Bank ,,www.svendborgsparekasse.dk,,Svendborg
45710847,,,VISA,Visa/Dankort,DEBIT,,DK,Rise Spare- og Lånekasse,,www.risespar.dk,+4562521408,Ærøskøbing
45710850,45710851,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Faaborg
45710852,45710853,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Vester Skerninge
45710854,45710855,,VISA,Visa/Dankort,DEBIT,,DK,Nordea,,www.nordea.dk,+4570333333,Marstal
45710860,,,VISA,Visa/Dankort,DEBIT,,DK,Fynske Bank ,,www.svendborgsparekasse.dk,+4562511670,Rudkøbing
45710861,,,VISA,Visa/Dankort,DEBIT,,DK,Fynske Bank ,,www.svendborgsparekasse.dk,+4562213322,Svendborg
45710862,,,VISA,Visa/Dankort,DEBIT,,DK,Fynske Bank ,,www.svendborgsparekasse.dk,+4562220650,Svendborg
45710863,45710865,,VISA,Visa/Dankort,DEBIT,,DK,Fynske Bank ,,www.svendborgsparekasse.dk,+4562213322,Svendborg
45710866,,,VISA,Visa/Dankort,DEBIT,,DK,Sparekassen Kronjylland,,www.sparkron.dk,+4597541644,Stoholm
45710867,,,VISA,Visa/Dankort,DEBIT,,DK,Den Jyske Sparekasse,,www.djs.dk,+4576701199,Give
45710868,,,VISA,Visa/Dankort,DEBIT,,DK,Den Jyske Sparekasse,,www.djs.dk,+4575320811,Grindsted
45710870,45710871,,VISA,Visa/Dankort,DEBIT,,DK,Den Jyske Sparekasse,,www.djs.dk,+4597155255,Ikast
45710872,,,VISA,Visa/Dankort,DEBIT,,DK,Den Jyske Sparekasse,,www.djs.dk,+4575452277,Esbjerg
45710873,,,VISA,Visa/Dankort,DEBIT,,DK,Den Jyske Sparekasse,,www.djs.dk,+4575320811,Grindsted
45710875,,,VISA,Visa/Dankort,DEBIT,,DK,Ingeniørernes Pensionsbank,,,,
45710877,,,VISA,Visa/Dankort,DEBIT,,DK,Middelfart Sparekasse,,www.midspar.dk,+4575679211,Uldum
45710878,,,VISA,Visa/Dankort,DEBIT,,DK,Middelfart Sparekasse,,www.midspar.dk,+4575864543,Vejle
45710880,45710881,,VISA,Visa/Dankort,DEBIT,,DK,Handelsbanken,,www.handelsbanken.dk,+4546791200,København V
45710883,45710884,,VISA,Visa/Dankort,DEBIT,,DK,Handelsbanken,,www.handelsbanken.dk,+4546791200,København V
45710888,45710889,,VISA,Visa/Dankort,DEBIT,,DK,Handelsbanken,,www.handelsbanken.dk,+4546791200,København V
45710890,,,VISA,Visa/Dankort,DEBIT,,DK,Handelsbanken,,www.handelsbanken.dk,+4544563400,København K
45710891,,,VISA,Visa/Dankort,DEBIT,,DK,Handelsbanken,,www.handelsbanken.dk,+4544565250,Aarhus C
45710892,,,VISA,Visa/Dankort,DEBIT,,DK,Handelsbanken,,www.handelsbanken.dk,+4544564500,Brøndby
45710893,,,VISA,Visa/Dankort,DEBIT,,DK,Handelsbanken,,www.handelsbanken.dk,+4544564650,Kolding
45710894,,,VISA,Visa/Dankort,DEBIT,,DK,Handelsbanken,,www.handelsbanken.dk,+4544563737,Odense C
45710895,,,VISA,Visa/Dankort,DEBIT,,DK,Handelsbanken,,www.handelsbanken.dk,+4544564700,Kgs. Lyngby
45710896,,,VISA,Visa/Dankort,DEBIT,,DK,Handelsbanken,,www.handelsbanken.dk,+4544565600,Aalborg
45710897,,,VISA,Visa/Dankort,DEBIT,,DK,Handelsbanken,,www.handelsbanken.dk,+4544563800,København Ø
